,actual,x,y,w,h,fg,t_x,t_y,t_w,t_h
808,1.0,339.0,213.0,31.0,110.0,0.0,,,,
809,1.0,329.0,230.0,30.0,93.0,0.0,,,,
810,1.0,277.0,0.0,284.0,151.0,0.0,,,,
811,1.0,47.0,251.0,30.0,78.0,0.0,,,,
812,1.0,167.0,198.0,204.0,277.0,0.0,,,,
813,1.0,302.0,70.0,127.0,133.0,0.0,,,,
814,1.0,0.0,70.0,92.0,68.0,0.0,,,,
815,1.0,146.0,216.0,106.0,186.0,0.0,,,,
816,1.0,557.0,563.0,7.0,34.0,0.0,,,,
817,1.0,219.0,315.0,38.0,83.0,0.0,,,,
818,1.0,50.0,514.0,70.0,93.0,0.0,,,,
819,1.0,593.0,188.0,43.0,63.0,0.0,,,,
820,1.0,772.0,426.0,34.0,80.0,0.0,,,,
821,1.0,510.0,436.0,26.0,20.0,0.0,,,,
822,1.0,473.0,396.0,30.0,52.0,0.0,,,,
823,1.0,941.0,181.0,59.0,127.0,0.0,,,,
824,1.0,472.0,241.0,20.0,64.0,0.0,,,,
825,1.0,540.0,407.0,71.0,139.0,0.0,,,,
826,1.0,859.0,249.0,22.0,42.0,0.0,,,,
827,1.0,123.0,323.0,48.0,41.0,0.0,,,,
828,1.0,0.0,388.0,432.0,220.0,0.0,,,,
829,1.0,670.0,223.0,25.0,11.0,0.0,,,,
830,1.0,973.0,244.0,23.0,44.0,0.0,,,,
831,1.0,718.0,270.0,173.0,236.0,0.0,,,,
832,1.0,148.0,557.0,71.0,50.0,0.0,,,,
833,1.0,37.0,8.0,23.0,12.0,0.0,,,,
834,1.0,88.0,0.0,166.0,104.0,0.0,,,,
835,1.0,548.0,178.0,35.0,34.0,0.0,,,,
836,1.0,78.0,486.0,39.0,105.0,0.0,,,,
837,1.0,185.0,275.0,10.0,44.0,0.0,,,,
838,1.0,96.0,390.0,30.0,94.0,0.0,,,,
839,1.0,211.0,99.0,21.0,31.0,0.0,,,,
840,1.0,752.0,576.0,10.0,30.0,0.0,,,,
841,1.0,980.0,326.0,20.0,86.0,0.0,,,,
842,1.0,0.0,228.0,13.0,97.0,0.0,,,,
843,1.0,68.0,0.0,110.0,79.0,0.0,,,,
844,1.0,784.0,0.0,52.0,76.0,0.0,,,,
845,1.0,720.0,136.0,82.0,142.0,0.0,,,,
846,1.0,830.0,290.0,29.0,37.0,0.0,,,,
847,1.0,844.0,359.0,37.0,84.0,0.0,,,,
848,1.0,445.0,434.0,37.0,58.0,0.0,,,,
849,1.0,189.0,193.0,219.0,203.0,0.0,,,,
850,1.0,187.0,336.0,24.0,63.0,0.0,,,,
851,1.0,47.0,566.0,19.0,13.0,0.0,,,,
852,1.0,835.0,384.0,92.0,106.0,0.0,,,,
853,1.0,931.0,550.0,28.0,56.0,0.0,,,,
854,1.0,284.0,355.0,14.0,32.0,0.0,,,,
855,1.0,98.0,147.0,94.0,83.0,0.0,,,,
856,1.0,241.0,462.0,20.0,24.0,0.0,,,,
857,1.0,192.0,92.0,40.0,63.0,0.0,,,,
858,1.0,907.0,518.0,93.0,88.0,0.0,,,,
859,1.0,67.0,542.0,62.0,58.0,0.0,,,,
860,20.0,274.0,201.0,24.0,38.0,1.0,-0.02097902097902098,-0.01818181818181818,-0.33703498727757075,-0.3899465183160133
861,20.0,273.0,197.0,16.0,21.0,1.0,-0.0035587188612099642,0.043478260869565216,0.2479275134435855,0.4656635723488118
862,20.0,273.0,201.0,25.0,42.0,1.0,-0.017543859649122806,-0.02702702702702703,-0.3959286763311392,-0.5343364276511882
863,20.0,270.0,192.0,19.0,36.0,1.0,0.0035842293906810036,0.02857142857142857,0.0,-0.3119440063147402
864,20.0,270.0,205.0,17.0,23.0,1.0,0.007194244604316547,0.0,0.16046467219324612,0.3344190390705593
865,20.0,273.0,208.0,25.0,29.0,1.0,-0.017543859649122806,-0.02702702702702703,-0.3959286763311392,0.0
866,20.0,268.0,215.0,30.0,32.0,0.0,,,,
867,20.0,269.0,161.0,50.0,59.0,0.0,,,,
868,20.0,268.0,202.0,58.0,59.0,0.0,,,,
869,20.0,268.0,202.0,76.0,59.0,0.0,,,,
870,20.0,274.0,214.0,24.0,25.0,0.0,,,,
871,20.0,270.0,161.0,49.0,59.0,0.0,,,,
872,20.0,268.0,215.0,30.0,22.0,0.0,,,,
873,20.0,274.0,198.0,84.0,45.0,0.0,,,,
874,20.0,268.0,201.0,53.0,59.0,0.0,,,,
875,20.0,274.0,214.0,24.0,17.0,0.0,,,,
876,20.0,268.0,197.0,79.0,63.0,0.0,,,,
877,20.0,268.0,201.0,30.0,59.0,0.0,,,,
878,20.0,274.0,201.0,48.0,38.0,0.0,,,,
879,20.0,274.0,201.0,48.0,42.0,0.0,,,,
880,20.0,225.0,204.0,63.0,56.0,0.0,,,,
881,20.0,272.0,198.0,92.0,50.0,0.0,,,,
882,20.0,270.0,192.0,19.0,18.0,0.0,,,,
883,20.0,268.0,199.0,55.0,90.0,0.0,,,,
884,20.0,268.0,201.0,58.0,60.0,0.0,,,,
885,20.0,228.0,209.0,70.0,50.0,0.0,,,,
886,20.0,237.0,204.0,44.0,54.0,0.0,,,,
887,20.0,268.0,214.0,30.0,47.0,0.0,,,,
888,20.0,273.0,197.0,16.0,18.0,0.0,,,,
889,20.0,272.0,201.0,49.0,46.0,0.0,,,,
890,20.0,274.0,201.0,47.0,42.0,0.0,,,,
891,20.0,273.0,201.0,49.0,42.0,0.0,,,,
892,20.0,268.0,197.0,30.0,110.0,0.0,,,,
893,20.0,268.0,199.0,55.0,75.0,0.0,,,,
894,20.0,269.0,190.0,53.0,57.0,0.0,,,,
895,20.0,268.0,215.0,9.0,22.0,0.0,,,,
896,20.0,268.0,201.0,30.0,60.0,0.0,,,,
897,20.0,275.0,215.0,23.0,22.0,0.0,,,,
898,20.0,271.0,197.0,65.0,48.0,0.0,,,,
899,20.0,268.0,199.0,51.0,78.0,0.0,,,,
900,20.0,258.0,152.0,43.0,91.0,0.0,,,,
901,20.0,268.0,190.0,51.0,87.0,0.0,,,,
902,20.0,272.0,196.0,92.0,52.0,0.0,,,,
903,20.0,272.0,190.0,49.0,57.0,0.0,,,,
904,20.0,268.0,197.0,55.0,77.0,0.0,,,,
905,20.0,268.0,201.0,54.0,59.0,0.0,,,,
906,20.0,268.0,197.0,30.0,64.0,0.0,,,,
907,20.0,274.0,190.0,15.0,23.0,0.0,,,,
908,20.0,274.0,201.0,56.0,74.0,0.0,,,,
909,20.0,269.0,208.0,29.0,39.0,0.0,,,,
910,20.0,268.0,210.0,29.0,98.0,0.0,,,,
911,20.0,271.0,226.0,21.0,19.0,0.0,,,,
912,20.0,273.0,190.0,25.0,47.0,0.0,,,,
913,20.0,269.0,208.0,29.0,81.0,0.0,,,,
914,20.0,272.0,198.0,26.0,50.0,0.0,,,,
915,20.0,268.0,201.0,49.0,47.0,0.0,,,,
916,20.0,428.0,120.0,90.0,30.0,0.0,,,,
917,20.0,8.0,605.0,25.0,9.0,0.0,,,,
918,20.0,702.0,212.0,93.0,99.0,0.0,,,,
919,20.0,75.0,542.0,122.0,73.0,0.0,,,,
920,20.0,914.0,316.0,49.0,86.0,0.0,,,,
921,20.0,879.0,82.0,58.0,42.0,0.0,,,,
922,20.0,74.0,92.0,222.0,221.0,0.0,,,,
923,20.0,321.0,140.0,43.0,29.0,0.0,,,,
924,20.0,481.0,535.0,86.0,52.0,0.0,,,,
925,20.0,882.0,550.0,90.0,83.0,0.0,,,,
926,20.0,963.0,537.0,37.0,48.0,0.0,,,,
927,20.0,666.0,282.0,24.0,34.0,0.0,,,,
928,20.0,418.0,545.0,26.0,13.0,0.0,,,,
929,20.0,0.0,331.0,28.0,79.0,0.0,,,,
930,20.0,619.0,203.0,147.0,94.0,0.0,,,,
931,20.0,762.0,158.0,166.0,325.0,0.0,,,,
932,20.0,697.0,521.0,106.0,112.0,0.0,,,,
933,20.0,832.0,19.0,23.0,35.0,0.0,,,,
934,20.0,10.0,498.0,303.0,120.0,0.0,,,,
935,20.0,873.0,0.0,71.0,54.0,0.0,,,,
936,20.0,285.0,396.0,28.0,30.0,0.0,,,,
937,20.0,368.0,343.0,12.0,26.0,0.0,,,,
938,20.0,461.0,60.0,305.0,113.0,0.0,,,,
939,20.0,258.0,441.0,50.0,56.0,0.0,,,,
940,20.0,737.0,448.0,31.0,21.0,0.0,,,,
941,20.0,80.0,41.0,200.0,138.0,0.0,,,,
942,20.0,899.0,435.0,29.0,25.0,0.0,,,,
943,20.0,160.0,382.0,16.0,16.0,0.0,,,,
944,20.0,941.0,124.0,19.0,21.0,0.0,,,,
945,20.0,261.0,409.0,23.0,33.0,0.0,,,,
946,20.0,663.0,347.0,147.0,78.0,0.0,,,,
947,20.0,14.0,506.0,117.0,108.0,0.0,,,,
948,20.0,590.0,112.0,183.0,178.0,0.0,,,,
949,20.0,526.0,257.0,46.0,31.0,0.0,,,,
950,20.0,464.0,566.0,37.0,39.0,0.0,,,,
951,20.0,309.0,155.0,45.0,45.0,0.0,,,,
952,20.0,221.0,53.0,107.0,87.0,0.0,,,,
953,20.0,578.0,137.0,308.0,301.0,0.0,,,,
954,20.0,656.0,87.0,83.0,29.0,0.0,,,,
955,20.0,285.0,437.0,71.0,36.0,0.0,,,,
956,20.0,217.0,86.0,161.0,55.0,0.0,,,,
957,20.0,581.0,0.0,109.0,56.0,0.0,,,,
958,20.0,122.0,422.0,73.0,36.0,0.0,,,,
959,20.0,311.0,147.0,17.0,16.0,0.0,,,,
960,20.0,822.0,71.0,54.0,63.0,0.0,,,,
961,20.0,581.0,0.0,411.0,137.0,0.0,,,,
962,20.0,428.0,85.0,50.0,17.0,0.0,,,,
963,20.0,262.0,409.0,14.0,13.0,0.0,,,,
964,20.0,193.0,399.0,24.0,15.0,0.0,,,,
965,20.0,785.0,170.0,58.0,57.0,0.0,,,,
966,21.0,225.0,610.0,28.0,26.0,1.0,-0.016736401673640166,0.016051364365971106,0.09953567355091437,0.9434164716336326
967,21.0,221.0,611.0,20.0,33.0,1.0,0.017316017316017316,0.009569377990430622,0.5849625007211562,0.5994620704162712
968,21.0,221.0,609.0,32.0,88.0,1.0,-0.008438818565400843,-0.030627871362940276,-0.09310940439148147,-0.8155754288625724
969,21.0,221.0,619.0,25.0,43.0,1.0,0.008583690987124463,-0.0109375,0.2630344058337938,0.21759143507262685
970,21.0,221.0,609.0,27.0,88.0,1.0,0.004273504273504274,-0.030627871362940276,0.15200309344505006,-0.8155754288625724
971,21.0,221.0,610.0,27.0,87.0,1.0,0.004273504273504274,-0.030627871362940276,0.15200309344505006,-0.7990873060740037
972,21.0,221.0,611.0,31.0,86.0,1.0,-0.00423728813559322,-0.03211009174311927,-0.047305714778356635,-0.7824085649273732
973,21.0,221.0,567.0,31.0,94.0,1.0,-0.00423728813559322,0.030944625407166124,-0.047305714778356635,-0.9107326619029127
974,21.0,221.0,611.0,22.0,40.0,1.0,0.01293103448275862,0.003169572107765452,0.44745897697122117,0.32192809488736235
975,21.0,221.0,621.0,26.0,69.0,1.0,0.004273504273504274,-0.03358778625954199,0.20645087746742624,-0.4646682670034444
976,21.0,217.0,609.0,31.0,88.0,1.0,0.01293103448275862,-0.030627871362940276,-0.047305714778356635,-0.8155754288625724
977,21.0,221.0,612.0,22.0,33.0,1.0,0.01293103448275862,0.007961783439490446,0.44745897697122117,0.5994620704162712
978,21.0,221.0,611.0,64.0,51.0,1.0,-0.07114624505928854,-0.0047169811320754715,-1.0931094043914815,-0.028569152196770954
979,21.0,221.0,614.0,25.0,37.0,1.0,0.008583690987124463,0.0015822784810126582,0.2630344058337938,0.43440282414577486
980,21.0,221.0,612.0,25.0,39.0,1.0,0.008583690987124463,0.003169572107765452,0.2630344058337938,0.3584539709124765
981,21.0,221.0,617.0,27.0,80.0,1.0,0.004273504273504274,-0.0365296803652968,0.15200309344505006,-0.6780719051126377
982,21.0,221.0,619.0,24.0,51.0,1.0,0.008583690987124463,-0.017080745341614908,0.32192809488736235,-0.028569152196770954
983,21.0,224.0,619.0,22.0,43.0,1.0,0.0,-0.0109375,0.44745897697122117,0.21759143507262685
984,21.0,221.0,619.0,27.0,79.0,1.0,0.004273504273504274,-0.037993920972644375,0.15200309344505006,-0.6599245584023782
985,21.0,217.0,614.0,29.0,82.0,1.0,0.017316017316017316,-0.03358778625954199,0.0489096004809465,-0.713695814843359
986,21.0,221.0,619.0,27.0,77.0,1.0,0.004273504273504274,-0.0365296803652968,0.15200309344505006,-0.6229303509201767
987,21.0,221.0,614.0,25.0,48.0,1.0,0.008583690987124463,-0.007836990595611285,0.2630344058337938,0.058893689053568614
988,21.0,224.0,609.0,29.0,27.0,1.0,-0.012605042016806723,0.017684887459807074,0.0489096004809465,0.8889686876112561
989,21.0,221.0,567.0,31.0,84.0,1.0,-0.00423728813559322,0.03940886699507389,-0.047305714778356635,-0.7484612330040356
990,21.0,221.0,612.0,37.0,84.0,1.0,-0.016736401673640166,-0.03211009174311927,-0.3025627700204312,-0.7484612330040356
991,21.0,221.0,611.0,27.0,86.0,1.0,0.004273504273504274,-0.03211009174311927,0.15200309344505006,-0.7824085649273732
992,21.0,221.0,613.0,31.0,83.0,1.0,-0.00423728813559322,-0.03211009174311927,-0.047305714778356635,-0.7311832415721999
993,21.0,215.0,584.0,28.0,67.0,1.0,0.026200873362445413,0.02593192868719611,0.09953567355091437,-0.42223300068304764
994,21.0,221.0,612.0,25.0,84.0,1.0,0.008583690987124463,-0.03211009174311927,0.2630344058337938,-0.7484612330040356
995,21.0,221.0,612.0,27.0,90.0,1.0,0.004273504273504274,-0.0365296803652968,0.15200309344505006,-0.84799690655495
996,21.0,221.0,609.0,23.0,42.0,1.0,0.01293103448275862,0.004761904761904762,0.3833286395515057,0.2515387669959644
997,21.0,221.0,612.0,25.0,49.0,1.0,0.008583690987124463,-0.0047169811320754715,0.2630344058337938,0.02914634565951651
998,21.0,223.0,612.0,23.0,50.0,1.0,0.004273504273504274,-0.006279434850863423,0.3833286395515057,0.0
999,21.0,221.0,612.0,25.0,40.0,1.0,0.008583690987124463,0.0015822784810126582,0.2630344058337938,0.32192809488736235
1000,21.0,221.0,612.0,24.0,41.0,1.0,0.008583690987124463,0.0015822784810126582,0.32192809488736235,0.28630418515664097
1001,21.0,221.0,611.0,37.0,86.0,1.0,-0.016736401673640166,-0.03211009174311927,-0.3025627700204312,-0.7824085649273732
1002,21.0,221.0,631.0,24.0,30.0,1.0,0.008583690987124463,-0.020123839009287926,0.32192809488736235,0.7369655941662062
1003,21.0,221.0,611.0,24.0,59.0,1.0,0.008583690987124463,-0.0109375,0.32192809488736235,-0.23878685958711662
1004,21.0,221.0,610.0,32.0,87.0,1.0,-0.008438818565400843,-0.030627871362940276,-0.09310940439148147,-0.7990873060740037
1005,21.0,221.0,614.0,27.0,83.0,1.0,0.004273504273504274,-0.03358778625954199,0.15200309344505006,-0.7311832415721999
1006,21.0,221.0,611.0,25.0,51.0,1.0,0.008583690987124463,-0.0047169811320754715,0.2630344058337938,-0.028569152196770954
1007,21.0,221.0,622.0,24.0,31.0,1.0,0.008583690987124463,-0.006279434850863423,0.32192809488736235,0.6896598793878495
1008,21.0,221.0,612.0,24.0,49.0,1.0,0.008583690987124463,-0.0047169811320754715,0.32192809488736235,0.02914634565951651
1009,21.0,221.0,621.0,25.0,31.0,1.0,0.008583690987124463,-0.0047169811320754715,0.2630344058337938,0.6896598793878495
1010,21.0,220.0,611.0,28.0,86.0,1.0,0.004273504273504274,-0.03211009174311927,0.09953567355091437,-0.7824085649273732
1011,21.0,224.0,609.0,30.0,28.0,1.0,-0.016736401673640166,0.016051364365971106,0.0,0.8365012677171206
1012,21.0,221.0,611.0,23.0,33.0,1.0,0.01293103448275862,0.009569377990430622,0.3833286395515057,0.5994620704162712
1013,21.0,218.0,584.0,20.0,77.0,1.0,0.03070175438596491,0.017684887459807074,0.5849625007211562,-0.6229303509201767
1014,21.0,221.0,619.0,27.0,78.0,1.0,0.004273504273504274,-0.037993920972644375,0.15200309344505006,-0.6415460290875236
1015,21.0,220.0,611.0,25.0,59.0,1.0,0.01293103448275862,-0.0109375,0.2630344058337938,-0.23878685958711662
1016,21.0,221.0,612.0,31.0,84.0,1.0,-0.00423728813559322,-0.03211009174311927,-0.047305714778356635,-0.7484612330040356
1017,21.0,221.0,612.0,27.0,85.0,1.0,0.004273504273504274,-0.03211009174311927,0.15200309344505006,-0.765534746362977
1018,21.0,221.0,611.0,27.0,87.0,1.0,0.004273504273504274,-0.03211009174311927,0.15200309344505006,-0.7990873060740037
1019,21.0,220.0,611.0,38.0,86.0,1.0,-0.016736401673640166,-0.03211009174311927,-0.34103691783506696,-0.7824085649273732
1020,21.0,221.0,611.0,27.0,85.0,1.0,0.004273504273504274,-0.030627871362940276,0.15200309344505006,-0.765534746362977
1021,21.0,221.0,612.0,25.0,50.0,1.0,0.008583690987124463,-0.006279434850863423,0.2630344058337938,0.0
1022,21.0,212.0,584.0,34.0,78.0,1.0,0.026200873362445413,0.016051364365971106,-0.18057224564182092,-0.6415460290875236
1023,21.0,223.0,612.0,15.0,12.0,0.0,,,,
1024,21.0,221.0,617.0,43.0,148.0,0.0,,,,
1025,21.0,226.0,549.0,42.0,88.0,0.0,,,,
1026,21.0,221.0,611.0,27.0,150.0,0.0,,,,
1027,21.0,230.0,630.0,33.0,126.0,0.0,,,,
1028,21.0,221.0,611.0,98.0,109.0,0.0,,,,
1029,21.0,211.0,567.0,31.0,71.0,0.0,,,,
1030,21.0,209.0,532.0,39.0,165.0,0.0,,,,
1031,21.0,221.0,619.0,24.0,146.0,0.0,,,,
1032,21.0,204.0,571.0,48.0,73.0,0.0,,,,
1033,21.0,221.0,622.0,48.0,81.0,0.0,,,,
1034,21.0,221.0,611.0,43.0,151.0,0.0,,,,
1035,21.0,220.0,612.0,98.0,49.0,0.0,,,,
1036,21.0,220.0,584.0,101.0,113.0,0.0,,,,
1037,21.0,210.0,554.0,43.0,83.0,0.0,,,,
1038,21.0,221.0,617.0,90.0,125.0,0.0,,,,
1039,21.0,211.0,568.0,21.0,70.0,0.0,,,,
1040,21.0,222.0,568.0,16.0,56.0,0.0,,,,
1041,21.0,211.0,567.0,57.0,71.0,0.0,,,,
1042,21.0,220.0,612.0,97.0,49.0,0.0,,,,
1043,21.0,205.0,567.0,47.0,92.0,0.0,,,,
1044,21.0,212.0,584.0,26.0,60.0,0.0,,,,
1045,21.0,198.0,530.0,55.0,238.0,0.0,,,,
1046,21.0,222.0,534.0,30.0,88.0,0.0,,,,
1047,21.0,218.0,584.0,14.0,77.0,0.0,,,,
1048,21.0,224.0,644.0,35.0,68.0,0.0,,,,
1049,21.0,221.0,619.0,43.0,136.0,0.0,,,,
1050,21.0,212.0,584.0,18.0,60.0,0.0,,,,
1051,21.0,233.0,630.0,36.0,60.0,0.0,,,,
1052,21.0,217.0,613.0,13.0,83.0,0.0,,,,
1053,21.0,222.0,568.0,30.0,56.0,0.0,,,,
1054,21.0,217.0,640.0,52.0,72.0,0.0,,,,
1055,21.0,221.0,584.0,47.0,61.0,0.0,,,,
1056,21.0,210.0,554.0,44.0,84.0,0.0,,,,
1057,21.0,221.0,613.0,98.0,121.0,0.0,,,,
1058,21.0,220.0,640.0,12.0,21.0,0.0,,,,
1059,21.0,209.0,503.0,61.0,135.0,0.0,,,,
1060,21.0,221.0,612.0,97.0,39.0,0.0,,,,
1061,21.0,221.0,612.0,48.0,90.0,0.0,,,,
1062,21.0,213.0,552.0,52.0,145.0,0.0,,,,
1063,21.0,210.0,555.0,22.0,213.0,0.0,,,,
1064,21.0,221.0,611.0,99.0,86.0,0.0,,,,
1065,21.0,221.0,622.0,27.0,81.0,0.0,,,,
1066,21.0,221.0,612.0,62.0,90.0,0.0,,,,
1067,21.0,210.0,554.0,34.0,106.0,0.0,,,,
1068,21.0,223.0,559.0,62.0,80.0,0.0,,,,
1069,21.0,218.0,584.0,20.0,60.0,0.0,,,,
1070,21.0,205.0,567.0,47.0,94.0,0.0,,,,
1071,21.0,221.0,611.0,43.0,154.0,0.0,,,,
1072,21.0,221.0,640.0,17.0,50.0,0.0,,,,
1073,21.0,184.0,533.0,59.0,118.0,0.0,,,,
1074,21.0,221.0,567.0,31.0,60.0,0.0,,,,
1075,21.0,198.0,530.0,55.0,130.0,0.0,,,,
1076,21.0,226.0,645.0,22.0,58.0,0.0,,,,
1077,21.0,221.0,622.0,22.0,23.0,0.0,,,,
1078,21.0,213.0,584.0,28.0,60.0,0.0,,,,
1079,21.0,201.0,631.0,126.0,44.0,0.0,,,,
1080,21.0,221.0,610.0,98.0,88.0,0.0,,,,
1081,21.0,210.0,554.0,38.0,212.0,0.0,,,,
1082,21.0,226.0,610.0,18.0,19.0,0.0,,,,
1083,21.0,217.0,641.0,30.0,71.0,0.0,,,,
1084,21.0,221.0,640.0,11.0,21.0,0.0,,,,
1085,21.0,201.0,584.0,126.0,91.0,0.0,,,,
1086,21.0,212.0,584.0,106.0,113.0,0.0,,,,
1087,21.0,212.0,521.0,36.0,116.0,0.0,,,,
1088,21.0,201.0,531.0,53.0,165.0,0.0,,,,
1089,21.0,163.0,555.0,89.0,89.0,0.0,,,,
1090,21.0,221.0,612.0,53.0,154.0,0.0,,,,
1091,21.0,225.0,644.0,23.0,53.0,0.0,,,,
1092,21.0,221.0,611.0,42.0,87.0,0.0,,,,
1093,21.0,223.0,611.0,15.0,13.0,0.0,,,,
1094,21.0,224.0,604.0,206.0,50.0,0.0,,,,
1095,21.0,221.0,610.0,43.0,88.0,0.0,,,,
1096,21.0,226.0,641.0,21.0,49.0,0.0,,,,
1097,21.0,221.0,603.0,96.0,109.0,0.0,,,,
1098,21.0,209.0,554.0,39.0,143.0,0.0,,,,
1099,21.0,217.0,584.0,31.0,113.0,0.0,,,,
1100,21.0,211.0,567.0,41.0,84.0,0.0,,,,
1101,21.0,221.0,613.0,57.0,146.0,0.0,,,,
1102,21.0,223.0,553.0,63.0,93.0,0.0,,,,
1103,21.0,220.0,612.0,97.0,51.0,0.0,,,,
1104,21.0,198.0,530.0,55.0,107.0,0.0,,,,
1105,21.0,221.0,612.0,99.0,49.0,0.0,,,,
1106,21.0,221.0,614.0,9.0,37.0,0.0,,,,
1107,21.0,221.0,611.0,115.0,87.0,0.0,,,,
1108,21.0,221.0,611.0,68.0,154.0,0.0,,,,
1109,21.0,221.0,612.0,15.0,15.0,0.0,,,,
1110,21.0,237.0,639.0,21.0,57.0,0.0,,,,
1111,21.0,212.0,584.0,26.0,53.0,0.0,,,,
1112,21.0,210.0,555.0,20.0,105.0,0.0,,,,
1113,21.0,226.0,640.0,42.0,75.0,0.0,,,,
1114,21.0,220.0,588.0,101.0,73.0,0.0,,,,
1115,21.0,212.0,584.0,73.0,119.0,0.0,,,,
1116,21.0,221.0,586.0,99.0,111.0,0.0,,,,
1117,21.0,212.0,584.0,36.0,113.0,0.0,,,,
1118,21.0,205.0,528.0,98.0,131.0,0.0,,,,
1119,21.0,225.0,571.0,27.0,51.0,0.0,,,,
1120,21.0,211.0,534.0,57.0,104.0,0.0,,,,
1121,21.0,221.0,611.0,43.0,155.0,0.0,,,,
1122,21.0,212.0,584.0,31.0,54.0,0.0,,,,
1123,21.0,221.0,611.0,64.0,86.0,0.0,,,,
1124,21.0,217.0,637.0,14.0,59.0,0.0,,,,
1125,21.0,221.0,612.0,96.0,49.0,0.0,,,,
1126,21.0,221.0,617.0,43.0,149.0,0.0,,,,
1127,21.0,211.0,568.0,110.0,95.0,0.0,,,,
1128,21.0,218.0,584.0,11.0,60.0,0.0,,,,
1129,21.0,209.0,554.0,35.0,142.0,0.0,,,,
1130,21.0,221.0,617.0,59.0,148.0,0.0,,,,
1131,21.0,223.0,567.0,45.0,70.0,0.0,,,,
1132,21.0,232.0,571.0,20.0,51.0,0.0,,,,
1133,21.0,179.0,609.0,85.0,162.0,0.0,,,,
1134,21.0,221.0,617.0,53.0,148.0,0.0,,,,
1135,21.0,215.0,584.0,28.0,53.0,0.0,,,,
1136,21.0,221.0,602.0,100.0,101.0,0.0,,,,
1137,21.0,221.0,612.0,43.0,153.0,0.0,,,,
1138,21.0,221.0,609.0,43.0,156.0,0.0,,,,
1139,21.0,223.0,553.0,98.0,93.0,0.0,,,,
1140,21.0,220.0,604.0,101.0,59.0,0.0,,,,
1141,21.0,211.0,567.0,48.0,145.0,0.0,,,,
1142,21.0,210.0,555.0,21.0,141.0,0.0,,,,
1143,21.0,221.0,617.0,43.0,103.0,0.0,,,,
1144,21.0,224.0,644.0,24.0,53.0,0.0,,,,
1145,21.0,210.0,555.0,43.0,105.0,0.0,,,,
1146,21.0,217.0,614.0,42.0,98.0,0.0,,,,
1147,21.0,217.0,641.0,21.0,61.0,0.0,,,,
1148,21.0,220.0,588.0,101.0,109.0,0.0,,,,
1149,21.0,224.0,609.0,98.0,30.0,0.0,,,,
1150,21.0,221.0,613.0,9.0,38.0,0.0,,,,
1151,21.0,221.0,611.0,43.0,144.0,0.0,,,,
1152,21.0,209.0,554.0,35.0,207.0,0.0,,,,
1153,21.0,221.0,617.0,42.0,80.0,0.0,,,,
1154,21.0,159.0,571.0,85.0,73.0,0.0,,,,
1155,21.0,211.0,567.0,41.0,71.0,0.0,,,,
1156,21.0,184.0,510.0,81.0,141.0,0.0,,,,
1157,21.0,226.0,645.0,21.0,43.0,0.0,,,,
1158,21.0,222.0,567.0,30.0,54.0,0.0,,,,
1159,21.0,221.0,611.0,17.0,17.0,0.0,,,,
1160,21.0,225.0,644.0,34.0,67.0,0.0,,,,
1161,21.0,211.0,567.0,110.0,84.0,0.0,,,,
1162,21.0,226.0,571.0,26.0,50.0,0.0,,,,
1163,21.0,209.0,504.0,59.0,134.0,0.0,,,,
1164,21.0,220.0,611.0,128.0,87.0,0.0,,,,
1165,21.0,223.0,611.0,20.0,13.0,0.0,,,,
1166,21.0,221.0,621.0,27.0,76.0,0.0,,,,
1167,21.0,221.0,612.0,96.0,85.0,0.0,,,,
1168,21.0,221.0,611.0,43.0,109.0,0.0,,,,
1169,21.0,221.0,612.0,57.0,146.0,0.0,,,,
1170,21.0,221.0,552.0,44.0,145.0,0.0,,,,
1171,21.0,217.0,584.0,13.0,112.0,0.0,,,,
1172,21.0,221.0,640.0,26.0,57.0,0.0,,,,
1173,21.0,213.0,552.0,52.0,144.0,0.0,,,,
1174,21.0,226.0,641.0,12.0,49.0,0.0,,,,
1175,21.0,211.0,573.0,25.0,65.0,0.0,,,,
1176,21.0,221.0,610.0,27.0,156.0,0.0,,,,
1177,21.0,221.0,612.0,42.0,86.0,0.0,,,,
1178,21.0,217.0,584.0,14.0,112.0,0.0,,,,
1179,21.0,241.0,630.0,18.0,65.0,0.0,,,,
1180,21.0,222.0,567.0,30.0,55.0,0.0,,,,
1181,21.0,215.0,584.0,15.0,67.0,0.0,,,,
1182,21.0,221.0,611.0,129.0,92.0,0.0,,,,
1183,21.0,221.0,614.0,9.0,30.0,0.0,,,,
1184,21.0,217.0,640.0,31.0,57.0,0.0,,,,
1185,21.0,224.0,612.0,14.0,12.0,0.0,,,,
1186,21.0,221.0,609.0,43.0,89.0,0.0,,,,
1187,21.0,212.0,584.0,51.0,113.0,0.0,,,,
1188,21.0,226.0,641.0,22.0,56.0,0.0,,,,
1189,21.0,221.0,619.0,72.0,147.0,0.0,,,,
1190,21.0,217.0,584.0,13.0,67.0,0.0,,,,
1191,21.0,199.0,611.0,49.0,157.0,0.0,,,,
1192,21.0,210.0,554.0,68.0,204.0,0.0,,,,
1193,21.0,210.0,554.0,20.0,90.0,0.0,,,,
1194,21.0,346.0,284.0,33.0,36.0,0.0,,,,
1195,21.0,289.0,734.0,39.0,40.0,0.0,,,,
1196,21.0,128.0,604.0,42.0,37.0,0.0,,,,
